CODGEO;Physiologique;Sécurité;Appartenance;Estime;Actualisation de soi;Cognitif
68181;0;0;0;0;0;0
68182;0;0;0;0;0;0
68183;0;0;0;0;0;0
68184;0;0;0;0;0;0
68185;108;67;0;5;0;0
68186;0;0;0;0;0;0
68187;0;0;4;0;0;0
68188;0;0;0;0;0;0
68189;0;0;0;0;0;0
68190;0;0;0;0;0;0
68191;0;0;0;0;0;0
68192;0;0;4;0;0;0
68193;0;0;0;0;0;0
68194;0;0;0;0;0;0
68195;0;134;4;5;46;35
68196;0;0;0;0;0;0
68197;0;0;0;0;0;0
68198;0;0;0;0;0;0
68199;0;0;0;0;0;0
68200;0;0;0;0;0;0
68201;54;67;4;25;0;70
68202;0;0;0;0;0;0
68203;0;0;4;0;0;0
68204;0;0;0;0;0;0
68205;0;0;0;0;0;0
68207;0;0;0;0;0;0
68208;0;0;0;0;0;0
68209;0;0;0;0;0;0
68210;0;0;0;0;0;0
68211;0;0;0;0;0;0
68212;0;0;0;0;0;0
68213;0;0;4;0;0;0
68214;0;0;0;0;0;0
68215;0;0;8;0;0;0
68216;0;0;4;0;0;0
68217;0;67;0;0;0;0
68218;0;0;4;35;46;0
68219;0;0;0;0;0;0
68221;0;0;4;0;0;0
68222;54;0;4;0;0;0
68223;0;0;0;0;0;0
68224;1188;1407;28;885;391;805
68225;54;0;0;0;0;0
68226;108;201;4;25;69;35
68227;0;0;0;0;0;0
68228;0;0;0;0;0;0
68229;0;0;0;0;0;0
68230;0;0;0;0;0;0
68231;0;67;4;10;23;35
68232;0;0;0;0;0;0
68234;54;0;4;0;0;0
68235;0;0;0;0;0;0
68237;0;0;0;5;23;0
68238;0;0;4;0;0;0
68239;0;0;0;0;0;0
68240;0;0;0;0;0;0
68241;0;0;0;0;0;0
68242;0;0;0;0;0;0
68243;0;0;0;0;0;0
68244;0;0;0;0;0;0
68245;0;0;0;0;0;0
68246;0;0;0;0;0;0
68247;0;134;4;0;23;0
68248;0;0;4;0;0;0
68249;54;67;0;0;0;0
68250;0;0;0;0;0;0
68251;0;0;0;0;0;0
68252;0;0;0;0;0;0
68253;54;0;4;0;0;0
68254;54;0;4;0;0;35
68255;0;0;0;5;0;0
68256;54;134;4;5;0;35
68257;0;0;4;0;0;0
68258;0;0;0;5;0;35
68259;0;0;0;0;0;0
68260;0;0;0;0;0;0
68261;0;0;0;0;0;0
68262;0;0;0;0;0;0
68263;54;0;4;0;0;0
68264;0;0;0;0;0;0
68265;0;0;4;0;0;0
68266;0;0;4;5;0;35
68267;0;0;0;0;0;0
68268;0;0;0;0;0;0
68269;54;134;0;35;23;70
68270;0;67;4;5;46;35
68271;54;201;8;10;0;35
68273;0;0;0;0;0;0
68274;0;0;0;0;0;0
68275;0;0;4;0;0;0
68276;0;0;0;0;0;0
68277;0;0;0;5;0;0
68278;162;134;8;15;92;35
68279;0;0;8;0;23;0
68280;0;0;0;0;0;0
68281;0;0;0;0;0;0
68282;0;0;0;0;0;0
68283;0;0;0;0;0;0
68284;0;0;0;0;0;35
68285;0;0;0;0;0;0
68286;54;0;4;5;0;0
68287;54;67;4;10;0;0
68288;0;0;0;0;0;0
68289;0;0;0;0;0;0
68290;0;0;0;0;0;0
68291;0;0;0;0;0;0
68292;0;0;4;10;23;0
68293;0;0;0;0;0;0
68294;0;67;0;0;0;0
68295;0;0;0;0;0;0
68296;0;0;0;0;0;0
68297;270;134;4;135;138;245
68298;54;67;0;10;0;35
68299;0;0;0;0;0;0
68300;54;67;12;15;69;35
68301;0;0;0;0;0;0
68302;0;0;0;0;0;0
68303;0;0;0;0;0;0
68304;54;67;0;0;23;0
68305;54;134;0;0;0;0
68306;0;0;4;0;0;35
68307;0;0;0;0;0;0
68308;0;0;4;0;0;0
68309;54;67;4;40;23;35
68311;0;0;0;0;23;0
68312;0;0;0;0;0;0
68313;0;0;0;0;0;0
68315;54;67;0;10;0;35
68316;54;0;0;0;0;0
68317;0;0;0;0;0;0
68318;54;134;0;5;0;0
68320;0;0;4;0;0;0
68321;0;0;4;0;0;0
68322;0;0;0;0;0;0
68323;0;0;0;0;0;0
68324;0;0;0;0;0;0
68325;0;0;0;0;0;0
68326;0;0;0;0;0;0
68327;0;0;0;0;0;0
68328;0;0;0;0;0;0
68329;0;0;0;0;0;0
68330;0;0;0;0;0;0
68331;0;0;4;0;0;0
68332;0;0;4;0;0;0
68333;0;0;0;0;0;0
68334;54;134;0;30;23;35
68335;0;0;0;0;0;0
68336;0;0;4;0;0;0
68337;0;0;4;0;0;0
68338;0;67;4;5;0;0
68340;0;0;4;0;0;0
68341;0;0;0;0;0;0
68342;0;0;0;0;46;0
68343;0;0;0;5;0;35
68344;0;0;0;0;0;0
68345;0;0;4;0;0;0
68347;0;0;0;10;0;0
68348;0;67;8;0;23;35
68349;54;67;16;0;0;0
68350;0;0;0;0;0;0
68351;0;0;4;0;0;0
68352;108;0;0;5;0;0
68353;0;0;0;0;0;0
68354;0;0;4;0;0;0
68355;0;67;0;0;0;0
68356;0;0;0;0;0;0
68357;0;0;0;0;0;0
68358;0;0;0;0;0;0
68359;0;0;4;0;0;0
68360;0;0;0;0;0;0
68361;0;0;0;0;0;0
68362;0;0;0;0;0;0
68363;0;0;0;0;0;0
68364;54;0;0;0;0;0
68365;0;0;0;0;23;0
68366;0;0;4;0;0;0
68367;0;0;0;0;23;0
68368;0;0;0;0;0;0
68370;0;0;4;0;0;0
68371;0;0;0;0;0;0
68372;0;0;0;0;0;35
68373;0;0;0;0;0;0
68374;108;67;0;20;23;0
68375;54;0;20;15;23;35
68376;108;67;4;150;115;105
68377;0;0;0;0;0;0
68378;0;0;0;0;0;0
68379;0;0;4;0;0;0
68380;0;0;0;0;0;0
68381;0;0;4;0;0;0
68382;0;0;0;0;0;0
68383;0;0;0;0;0;0
68384;0;0;0;0;0;0
68385;0;0;4;0;0;0
68386;0;0;0;0;0;0
69001;0;0;0;0;0;0
69002;0;0;4;0;0;0
69003;54;67;0;5;46;35
69004;0;67;4;0;0;0
69005;0;0;0;0;0;0
69006;54;67;12;50;23;105
69007;0;67;4;5;0;0
69008;0;0;4;0;0;0
69009;54;134;4;10;46;0
69010;108;134;4;65;23;70
69012;0;0;0;0;0;0
69013;0;67;8;0;23;0
69014;0;0;4;0;0;0
69016;0;0;0;0;0;0
69017;0;0;0;0;0;0
69018;54;67;4;15;0;70
69019;108;67;8;65;92;210
69020;0;0;4;0;0;0
69021;54;67;8;0;0;35
69022;0;0;4;0;0;0
69023;0;67;4;10;46;0
69024;0;67;12;20;23;105
69026;0;0;4;0;0;0
69027;162;134;12;10;69;105
69028;54;0;4;10;0;0
69029;756;335;8;80;92;280
69030;54;0;4;0;0;0
69031;54;0;4;5;0;0
69032;54;67;8;0;0;0
69033;0;0;4;0;0;0
69034;594;402;4;105;46;175
69035;0;0;4;0;0;0
69036;0;0;4;0;0;35
69037;0;0;0;0;0;0
69038;0;0;4;0;0;0
69039;0;0;4;0;0;0
69040;270;0;4;30;138;35
69042;0;0;0;0;0;0
69043;162;134;4;10;69;35
69044;108;0;4;15;0;70
69045;0;0;4;0;0;0
69046;54;67;8;0;0;35
69047;0;67;4;0;0;0
69049;0;67;4;0;0;0
69050;54;0;4;0;0;35
69051;0;0;4;0;0;0
69052;54;0;0;0;23;35
69053;0;0;4;0;0;0
69054;0;0;0;0;0;0
69055;54;0;0;0;0;0
69056;108;0;4;0;0;0
69057;0;0;0;0;0;0
69058;0;0;4;0;0;0
69059;0;0;4;15;23;35
69060;54;0;4;0;0;0
69061;54;0;4;0;0;0
69062;0;0;0;0;0;0
69063;54;0;4;5;23;0
69064;54;67;4;20;23;35
69065;0;0;4;0;0;0
69066;54;134;8;10;0;35
69067;0;0;4;0;0;0
69068;54;67;4;0;0;0
69069;162;67;8;80;92;140
69070;0;67;8;0;0;0
69071;0;0;0;5;0;0
69072;108;67;8;45;184;35
69074;0;0;8;0;0;0
69075;0;0;0;0;0;0
69076;54;0;8;15;46;0
69077;0;0;0;0;0;0
69078;54;0;8;0;0;0
69080;54;67;4;0;0;0
69081;378;201;12;150;69;70
69082;0;0;0;0;0;0
69083;0;0;4;0;0;0
69084;0;67;4;0;0;0
69085;0;0;0;5;0;0
69086;0;0;4;0;23;0
69087;54;67;4;0;0;0
69088;108;67;4;25;23;35
69089;216;268;4;25;46;0
69090;0;0;4;0;0;0
69091;216;201;16;120;92;175
69092;108;67;4;30;23;70
69093;0;67;4;0;0;0
69094;54;134;0;0;0;35
69095;0;0;4;0;0;0
69096;108;134;0;15;0;105
69097;0;0;4;0;0;0
69098;0;0;4;0;0;0
69099;0;67;4;0;0;0
69100;108;67;4;5;23;0
69102;0;0;4;0;0;0
69103;0;0;0;0;0;35
69104;0;0;4;0;0;0
69105;0;0;4;0;0;0
69106;0;0;0;0;0;0
69107;0;0;4;5;0;35
69108;0;0;0;0;0;0
69109;0;0;0;0;0;0
69110;0;67;8;0;23;0
69111;54;0;0;0;0;0
69112;54;134;0;10;46;0
69113;0;0;4;0;0;0
69115;0;0;0;5;69;0
69116;162;67;8;15;46;70
69117;108;0;0;15;23;0
69118;54;0;4;0;0;0
69119;0;0;4;0;0;0
69120;0;0;4;0;0;0
69121;54;0;0;10;46;0
69122;54;0;4;0;0;0
69123;9828;4958;104;4280;2576;6055
69124;0;0;4;0;0;0
69125;0;0;4;0;0;0
69126;0;0;0;0;0;0
69127;108;67;4;5;0;35
69130;0;0;0;0;0;0
69131;54;0;4;5;0;0
69132;0;0;0;0;0;0
69133;54;0;0;0;0;0
69134;54;0;0;0;0;0
69135;0;0;4;0;0;0
69136;54;0;8;0;23;35
69137;0;67;0;0;0;0
69138;0;0;0;0;0;0
69139;0;0;4;0;0;0
69140;54;0;4;0;0;0
69141;108;67;12;0;46;70
69142;162;0;8;5;0;70
69143;162;134;4;70;23;70
69145;54;0;4;0;0;35
69148;54;0;4;0;0;0
69149;378;201;16;110;69;175
69151;0;0;4;0;0;0
69152;378;67;0;0;23;140
69153;54;0;8;5;0;0
69154;0;134;8;0;23;0
69155;0;0;4;0;0;0
69156;54;0;4;0;0;35
69157;0;67;12;5;46;0
69159;54;0;8;0;23;35
69160;0;0;4;0;0;0
69161;0;67;4;0;0;0
69162;0;0;4;0;0;0
69163;54;0;4;0;23;0
69164;0;0;4;0;0;0
69165;0;0;8;0;0;0
69166;0;0;0;0;0;0
69167;0;0;0;0;0;0
69168;54;0;0;5;0;0
69169;0;0;4;0;0;0
69170;0;0;16;0;0;0
69171;54;0;4;5;0;0
69172;0;0;4;0;0;0
69173;0;0;8;0;0;0
69174;0;0;4;0;0;0
69175;0;0;0;0;23;0
69176;108;0;8;0;0;0
69177;0;0;4;0;0;0
69178;0;0;0;0;0;0
69179;54;0;12;5;0;35
69180;0;0;0;0;0;0
69181;0;0;0;0;0;0
69182;0;0;0;0;0;0
69183;0;0;4;0;0;0
69184;0;0;4;0;0;0
69186;0;0;0;0;0;0
69187;0;0;8;0;0;0
69188;54;67;4;0;0;0
69189;0;0;0;0;23;0
69190;54;0;4;0;0;0
69191;108;67;4;10;0;35
69192;0;0;0;0;0;0
69193;0;0;4;0;0;0
69194;108;67;4;10;0;35
69196;0;0;8;0;0;0
69197;0;0;8;0;0;0
69198;0;0;4;0;0;0
69199;270;201;8;70;23;70
69200;0;0;0;0;0;0
69201;54;67;8;0;0;70
69202;432;201;8;20;0;175
69203;0;0;8;0;0;0
69204;378;201;0;185;69;70
69205;54;0;4;0;0;0
69206;54;67;4;0;0;35
69207;54;0;4;0;0;0
69208;0;134;4;0;0;0
69209;0;67;0;0;0;0
69212;0;0;0;0;0;0
69214;0;0;4;0;0;0
69215;0;0;4;5;0;0
69216;0;0;4;0;0;0
69217;0;0;4;0;0;35
69218;0;0;4;0;0;0
69219;54;0;4;0;0;0
69220;54;67;4;5;0;35
69225;0;0;8;0;0;0
69227;54;134;4;15;23;70
69228;162;0;8;5;0;0
69229;0;0;4;0;0;0
69230;0;0;0;0;0;0
69231;54;67;8;0;0;0
69233;0;0;4;0;0;0
69234;0;0;4;0;0;0
69235;54;0;0;0;0;0
69236;0;0;4;0;0;0
69238;54;67;4;20;46;35
69239;54;0;0;0;0;0
69240;0;0;8;0;0;0
69241;0;67;4;0;0;0
69242;0;0;0;0;0;0
69243;162;335;20;75;46;140
69244;378;201;4;130;115;35
69245;0;0;4;0;0;0
69246;0;0;4;5;0;0
69248;54;134;12;0;0;140
69249;0;0;0;5;0;0
69250;54;0;4;0;23;35
69252;0;0;4;0;0;0
69253;0;0;0;0;0;0
69254;0;0;4;0;0;0
69255;54;134;4;0;23;0
69256;756;201;8;180;230;35
69257;0;0;4;0;0;0
69258;0;0;0;0;0;0
69259;756;402;4;55;46;210
69260;54;134;4;0;0;0
69261;0;0;0;0;0;0
69263;0;0;4;5;0;0
69264;540;402;8;565;345;315
69265;0;0;8;0;0;0
69266;1836;938;24;275;184;805
69267;54;67;4;5;0;35
69268;54;67;0;0;0;0
69269;0;0;4;0;0;0
69270;54;67;4;15;0;0
69271;54;67;8;15;23;35
69272;54;0;0;5;0;0
69273;108;67;4;10;0;70
69275;324;268;4;55;69;35
69276;162;67;4;5;0;35
69277;216;134;12;10;46;175
69278;54;0;4;5;0;35
69279;54;0;0;0;0;0
69280;0;67;4;5;0;0
69281;0;0;4;5;0;0
69282;432;201;4;65;69;105
69283;108;67;0;10;46;70
69284;54;0;4;0;0;0
69285;54;0;8;5;23;0
69286;378;201;4;70;23;70
69287;54;201;4;90;92;35
69288;54;0;4;15;0;35
69289;54;0;4;10;23;35
69290;648;201;12;210;92;70
69291;54;67;8;10;0;70
69292;108;67;4;0;0;70
69293;54;67;4;0;0;0
69294;54;0;0;0;23;0
69295;0;0;0;0;0;0
69296;54;0;4;5;0;0
69297;54;0;4;5;0;0
69298;0;0;4;0;0;0
69299;108;0;0;0;23;315
70001;0;0;0;0;0;0
70002;0;0;4;0;0;0
70003;0;0;0;0;0;0
70004;0;0;4;0;0;0
70005;0;0;0;0;0;0
70006;0;0;4;0;0;0
70007;0;0;4;0;0;0
70008;0;0;0;0;0;0
70009;0;0;0;0;0;0
70010;0;0;0;0;0;0
70011;0;0;0;0;0;0
70012;54;0;0;0;0;0
70013;0;0;4;0;0;0
70014;0;0;4;0;0;0
70015;0;0;0;0;0;0
70016;0;0;0;0;0;0
70017;0;0;0;0;0;0
70018;0;0;0;0;0;0
70019;0;0;0;0;0;0
70020;0;0;0;0;0;0
70021;0;0;0;0;0;0
70022;0;0;4;0;0;0
70023;0;0;0;0;0;0
70024;0;0;0;0;0;0
70025;0;0;0;0;0;0
70026;54;0;4;0;0;0
70027;0;0;4;0;0;0
70028;0;0;4;0;0;0
70029;0;0;4;0;0;0
70030;0;0;0;0;0;0
70031;0;0;4;0;0;0
70032;0;0;0;0;0;0
70035;0;0;4;0;0;0
70036;0;0;0;0;23;0
70037;0;0;0;0;0;0
70038;0;0;0;0;0;0
70039;0;0;0;0;0;0
70040;0;0;4;0;0;0
70041;0;0;4;0;0;0
70042;0;0;0;0;0;0
70043;0;0;4;0;0;0
70044;0;0;0;0;0;0
70045;0;0;0;0;0;0
70046;0;0;0;0;0;0
70047;0;0;0;0;0;0
70048;0;0;0;0;0;0
70049;0;0;0;0;0;0
70050;0;0;4;0;0;0
70051;0;0;0;0;0;0
70052;0;0;0;0;0;0
70053;0;0;0;0;0;0
70054;0;0;4;0;0;0
70055;0;0;4;0;0;0
70056;0;0;4;0;0;0
70057;0;0;0;0;0;0
70058;0;0;4;0;0;0
70059;0;0;0;0;0;0
70060;0;0;4;0;0;0
70061;0;0;0;0;0;0
70062;0;0;0;0;0;0
70063;0;0;0;0;0;0
70064;0;0;4;0;0;0
70065;0;0;0;0;0;0
70066;0;0;0;0;0;0
70067;0;0;4;0;0;0
70069;0;0;0;0;0;0
70070;0;0;0;0;0;0
70071;0;0;0;0;0;0
70072;0;0;0;0;0;0
70074;0;0;4;0;0;0
70075;0;0;0;0;0;0
70076;0;0;4;0;0;0
70077;0;0;4;0;0;0
70078;0;0;4;0;0;0
70079;0;0;0;0;0;0
70080;0;0;4;0;0;0
70081;0;0;4;0;0;0
70082;0;0;0;0;0;0
70083;0;0;4;0;0;0
70084;0;0;4;0;0;0
70085;0;0;0;0;0;0
70086;0;0;0;0;0;0
70087;0;0;0;0;0;0
70088;0;0;0;0;0;0
70089;0;0;0;0;0;0
70090;0;0;4;0;0;0
70091;0;0;0;0;0;0
70092;0;0;0;0;0;0
70093;0;0;4;5;0;0
70094;0;0;0;0;0;0
70095;0;0;0;0;0;0
70096;0;0;0;0;0;0
70097;0;0;4;0;0;0
70098;0;0;0;0;0;0
70099;0;0;4;0;0;0
70100;0;0;0;0;0;0
70101;0;0;0;0;0;0
70102;0;0;4;0;0;0
70103;0;0;0;0;0;0
70104;0;0;0;0;0;35
70105;0;0;4;0;0;0
70106;0;0;0;0;0;0
70107;0;0;4;0;0;0
70109;0;0;4;0;0;0
70111;0;0;0;0;0;0
70112;0;0;4;0;0;0
70113;0;0;0;0;0;0
70114;0;0;4;0;0;0
70115;0;0;0;0;0;0
70116;0;0;4;0;0;0
70117;0;0;8;5;0;0
70118;0;0;4;0;0;0
70119;0;0;0;0;0;0
70120;0;0;4;0;0;0
70121;0;0;4;0;0;0
70122;54;67;4;0;0;35
70124;0;0;0;0;0;0
70125;0;0;0;0;0;0
70126;0;0;0;0;0;0
70127;0;0;0;0;0;0
70128;0;0;8;0;0;0
70129;0;0;0;0;0;0
70130;0;0;0;0;0;0
70132;0;0;0;0;0;0
70133;0;0;4;5;0;0
70134;0;0;0;0;0;0
70135;0;0;4;0;0;0
70136;0;0;4;0;0;0
70137;0;0;4;0;0;0
70138;0;0;0;0;0;0
70140;0;0;0;0;0;0
70141;0;0;4;0;0;0
70142;0;0;0;0;0;0
70143;0;0;4;0;0;0
70144;0;0;0;0;0;0
70145;0;0;8;0;0;0
70146;0;0;4;0;0;0
70147;0;0;4;0;0;0
70148;0;0;0;0;0;0
70149;0;0;0;0;0;0
70150;0;0;0;0;0;0
70151;0;0;0;0;0;0
70152;0;0;0;0;0;0
70153;0;0;0;0;0;0
70154;0;67;8;0;0;0
70155;0;0;0;0;0;0
70156;0;0;0;0;0;0
70157;0;0;0;0;0;0
70158;0;0;4;0;0;0
70159;0;0;0;0;0;0
70160;0;0;4;0;0;0
70162;0;0;4;0;0;0
70163;0;0;0;0;0;0
70164;0;0;0;0;0;0
70165;0;67;0;0;0;0
70166;0;0;0;0;0;0
70167;0;0;0;0;0;0
70168;0;0;4;0;0;0
70169;0;0;0;0;0;0
70170;0;0;0;0;0;0
70171;0;0;4;0;0;35
70172;0;0;0;0;0;0
70174;0;0;4;0;0;0
70175;0;0;4;0;0;0
70176;0;0;0;0;0;0
70177;0;0;0;0;23;0
70178;0;0;4;0;0;0
70179;0;0;0;0;0;0
70180;0;0;0;0;0;0
70181;0;0;0;0;0;0
70182;0;0;0;0;0;0
70183;0;0;0;0;0;0
70184;0;67;4;0;0;0
70185;0;0;4;0;0;0
70186;0;0;0;0;0;0
70187;0;0;0;0;0;0
70188;0;0;0;0;0;0
70189;0;0;0;0;0;0
70190;0;0;0;0;0;0
70192;0;0;0;0;0;0
70193;0;0;4;0;0;0
70194;0;0;0;0;0;0
70195;0;0;4;0;0;0
70196;0;0;4;0;0;0
70197;0;0;4;5;0;0
70198;54;67;4;0;23;35
70199;0;0;4;0;0;0
70200;0;0;0;0;0;0
70201;0;0;0;0;0;0
70202;0;0;0;0;0;0
70203;0;0;0;0;0;0
70204;0;0;0;0;0;0
70205;0;0;4;0;0;0
70206;0;0;0;0;0;0
70207;0;0;0;0;0;0
70208;0;0;0;0;0;0
70210;0;0;0;0;0;0
70211;0;0;0;0;0;0
70213;0;0;4;0;0;0
70214;0;0;4;0;0;0
70215;0;0;0;0;0;0
70216;0;0;0;0;0;0
70217;0;0;4;0;0;0
70218;0;0;0;0;0;0
70219;0;0;4;0;0;0
70220;0;0;4;0;0;0
70221;0;0;0;0;0;0
70222;0;0;0;0;0;0
70224;54;0;0;0;0;0
70225;0;0;0;0;0;0
70226;0;0;0;0;0;0
70227;0;0;4;0;0;0
70228;54;0;4;0;0;35
70229;0;0;4;0;0;0
70230;0;0;4;0;0;0
70231;0;0;0;0;0;0
70232;0;0;0;0;0;0
70233;0;0;0;0;0;0
70234;0;0;4;0;0;0
70235;0;0;4;0;0;0
70236;0;0;4;0;0;0
70237;0;0;4;0;0;0
70238;0;0;0;0;0;0
70239;0;0;4;0;0;0
70240;0;0;4;0;0;0
70242;0;0;0;0;0;0
70243;0;0;4;0;0;0
70244;0;0;4;0;0;0
70245;54;67;8;0;0;35
70247;0;0;0;0;0;0
70248;0;0;4;0;0;0
70249;0;0;0;0;0;0
70250;0;0;4;0;0;0
70251;0;0;0;5;0;0
70252;0;0;0;0;0;0
70253;0;0;0;0;0;0
70254;0;0;0;0;0;0
70255;0;0;8;0;0;0
70256;0;0;0;0;0;0
70257;54;0;4;0;0;35
70258;0;0;4;0;0;0
70259;0;0;0;0;0;0
70260;0;0;4;0;0;0
70261;54;0;0;0;0;0
70262;0;0;0;0;0;0
70263;0;0;0;0;0;0
70264;0;0;0;0;0;0
70265;0;0;0;0;0;0
70267;0;0;4;0;0;0
70268;0;0;0;0;0;0
70269;0;0;0;0;0;0
70271;0;0;4;0;0;0
70272;0;0;0;0;0;0
70273;0;0;0;0;0;0
70274;0;0;0;0;0;0
70275;0;0;4;0;0;0
70276;0;0;0;0;0;0
70277;0;0;4;0;0;0
70278;0;0;8;0;0;0
70279;54;268;4;90;46;35
70280;0;0;4;0;0;0
70282;54;134;4;5;0;70
70283;0;0;4;0;0;0
70284;0;0;4;0;0;0
70285;54;67;8;20;23;105
70286;0;0;0;0;0;0
70287;0;0;4;0;0;0
70288;0;0;0;0;0;0
70289;0;0;4;0;0;0
70290;0;0;4;0;0;0
70291;0;0;0;0;0;0
70292;54;67;4;10;0;35
70293;0;0;4;0;0;0
70294;0;0;4;0;0;0
70295;0;0;0;0;0;0
70296;0;0;0;0;0;0
70297;0;0;0;0;0;0
70298;0;0;0;0;0;0
70299;0;67;4;0;0;0
70301;0;0;0;0;0;0
70302;0;0;0;0;0;0
70303;0;0;0;0;0;0
70304;0;0;0;0;0;0
70305;0;0;0;0;0;0
70306;0;0;4;0;0;0
70307;0;0;0;0;0;0
70308;0;0;0;0;0;0
70309;0;0;0;0;0;0
70310;108;201;12;70;69;175
70311;108;201;4;65;23;140
70312;0;0;4;0;0;0
70313;0;0;4;0;0;0
70314;0;0;0;0;0;0
70315;0;0;0;5;0;0
70316;0;0;0;0;0;0
70317;0;0;0;0;0;0
70318;0;0;4;0;0;0
70319;0;0;0;0;0;0
70320;0;0;0;0;0;0
70321;0;0;8;0;0;0
70322;0;0;4;0;0;0
70323;0;0;0;0;0;0
70324;0;0;4;0;0;0
70325;0;0;4;0;0;0
70326;0;0;0;0;0;0
70327;0;0;0;0;0;0
70328;0;0;0;0;0;0
70329;0;0;4;0;0;0
70330;0;0;0;0;0;0
70331;0;0;0;0;0;0
70332;0;0;0;0;0;0
70334;54;67;4;0;0;35
70335;0;0;0;0;0;0
70336;0;0;0;0;0;0
70337;0;0;4;0;0;0
70338;0;0;0;0;0;0
70339;0;0;4;5;0;0
70340;0;0;4;0;0;0
70341;0;0;4;0;0;0
70342;0;0;0;0;0;0
70343;0;0;4;0;0;0
70344;0;0;4;0;0;0
70347;0;0;4;0;0;0
70348;0;0;0;0;0;0
70349;0;0;0;0;0;0
70350;0;0;0;0;0;0
70351;0;0;4;0;0;0
70352;0;0;0;0;0;0
70353;0;67;4;0;0;0
70355;0;0;0;0;0;0
70356;0;0;4;0;0;0
70357;54;0;0;0;0;0
70358;0;0;4;0;0;0
70359;0;0;0;0;0;0
70360;0;0;0;0;0;0
70361;0;0;4;0;0;0
70362;0;0;0;0;0;0
70363;0;0;4;0;0;0
70364;0;0;0;0;0;0
70366;0;0;0;0;0;0
70367;0;0;0;0;0;0
70368;0;0;0;0;0;0
70369;0;0;0;0;0;0
70371;0;0;4;0;0;0
70372;0;0;0;0;0;0
70373;0;0;0;0;0;0
70374;0;0;0;0;0;0
70376;0;0;0;0;0;0
70378;0;0;4;0;23;0
70380;0;0;4;0;0;0
70381;0;67;0;0;0;0
70383;0;0;4;0;0;0
70384;0;0;4;0;0;0
70385;0;0;4;0;0;0
70386;0;0;0;0;0;0
70387;0;0;4;0;0;0
70388;54;0;8;5;23;0
70389;0;0;0;0;0;0
70390;0;0;4;0;0;0
70392;0;0;0;0;0;0
70393;0;0;4;0;0;0
70394;0;0;0;0;0;0
70395;0;0;0;0;0;0
70396;0;0;0;0;0;0
70397;0;0;0;0;0;0
70398;0;0;0;0;0;0
70399;0;0;0;0;0;0
70400;0;0;0;0;0;0
70401;0;0;0;0;0;0
70402;0;67;0;0;0;0
70403;0;0;4;0;0;0
70404;0;0;4;0;0;0
70405;0;0;0;0;0;0
70406;0;0;0;0;0;0
70407;0;0;0;0;0;0
70408;0;67;4;0;0;35
70409;0;0;0;0;0;0
70410;0;0;0;0;0;0
70411;0;0;0;0;0;0
70412;0;0;0;0;0;0
70413;0;0;0;0;0;0
70414;0;0;4;0;0;0
70415;0;67;8;0;0;0
70416;0;0;0;0;0;0
70417;0;0;4;0;0;0
70418;0;0;4;0;0;0
70419;0;0;0;0;0;0
70420;0;0;0;0;0;0
70421;54;0;4;0;46;0
70422;0;0;0;0;0;0
70423;0;0;0;0;0;0
70425;0;0;0;0;0;0
70426;0;0;0;0;0;0
70427;0;0;4;0;0;0
70428;0;0;0;80;92;0
70429;0;0;0;0;0;0
70430;0;0;0;0;0;0
70431;0;0;0;0;0;0
70432;0;0;4;0;0;0
70433;0;0;12;0;0;0
70435;0;0;4;0;0;0
70436;0;0;0;0;0;0
70437;0;0;0;0;0;0
70438;0;0;0;0;0;0
70439;0;0;0;0;0;0
70440;0;0;0;0;0;0
70441;0;0;0;0;0;0
70442;0;0;4;0;0;0
70443;0;0;0;0;0;0
70444;0;0;4;0;0;0
70445;0;0;0;0;0;0
70446;0;0;0;0;0;0
70447;54;134;12;5;23;0
70448;0;0;0;0;0;0
70449;0;0;0;0;0;0
70450;0;0;0;0;0;0
70451;0;67;12;0;0;0
70452;0;0;4;0;0;0
70453;0;0;4;0;0;0
70454;0;0;0;0;0;0
70455;0;0;8;0;0;35
70456;0;0;4;0;0;0
70457;0;0;0;0;0;0
70459;0;0;0;0;0;0
70460;0;0;4;0;0;0
70461;0;0;0;0;0;0
70462;0;0;0;0;0;0
70463;0;0;0;0;0;0
70464;0;0;4;0;0;0
70466;0;0;0;0;0;0
70467;0;67;4;10;23;70
70468;0;0;0;0;0;0
70469;0;0;0;0;0;0
70470;0;0;4;0;0;0
70471;0;0;0;0;0;0
70472;0;67;8;0;0;0
70473;0;0;4;0;0;0
70474;0;0;0;0;0;0
70476;0;0;0;0;0;35
70477;0;0;0;0;0;0
70478;0;67;4;0;0;0
70479;0;0;0;0;0;0
70480;0;0;4;0;0;0
70481;0;0;0;0;0;0
70482;0;134;4;5;0;35
70483;0;0;4;0;0;0
70484;0;0;4;0;0;0
70485;0;0;4;0;0;0
70486;0;0;4;0;0;0
70487;0;0;4;0;0;0
70488;0;0;0;0;0;0
70489;0;0;4;0;0;0
70490;0;0;0;0;0;0
70491;0;0;4;0;0;0
70492;0;0;0;0;0;0
70493;0;0;4;0;0;0
70494;0;0;0;0;0;0
70496;0;0;0;0;0;0
70498;0;0;4;0;0;0
70499;0;0;0;0;0;0
70500;0;0;0;0;0;0
70501;0;0;4;0;0;0
70502;0;0;0;0;0;0
70503;0;0;4;0;0;0
70504;0;0;4;0;0;0
70505;0;0;0;0;0;0
70506;0;0;4;0;0;0
